ID,Title,Company,Location,Type,Category,Skills,Description,Created At
69d388dec481410daa970b5c,"Content Writer","Gistrav","Kab. Sleman, DI Yogyakarta","Penuh Waktu","Marketing","Creative Writing; +9; Kerja di kantor; 1 - 3 tahun pengalaman; Minimal Diploma (D1 - D4); Content Writing; Content Planning; Content Editing","Deskripsi pekerjaan Content Writer Gistrav Content Creator & Social Media Specialist - Muslim, Female/Male, maximum age 28. - Minimum Bachelor’s Degree in English Literature. - Minimum 1–2 years of experience managing social media accounts for companies, brands, or agencies, as well as experience in content writing (copywriting, articles, blogs, etc.). - Proficient in social media strategy and creating engaging visual and written content. - Strong and creative writing skills with various writing styles, especially storytelling. - Excellent command of the Indonesian language; proficiency in English is preferred. - Ability to write engaging and persuasive copy tailored to the target audience. - Understanding of the latest social media trends and strong research skills related to educational topics. - Strong communication and coordination skills, both in-person and online. - Good understanding of the content production process from start to finish (pre–post production). - Willing to work on-site and assist in directing talents during photo/video shoots. - Ability to manage Ads, SEO, etc. (preferred). - Willing to be placed in Yogyakarta. - Can Join ASAP",Mon Apr 06 2026 17:20:14 GMT+0700 (Western Indonesia Time)
69d388dec481410daa970b5d,"Content Writer","Vherkudara Eyewear","Kab. Sleman, DI Yogyakarta","Penuh Waktu","Marketing","Proofreading; Marketing Communications; +3; Kerja di kantor; Pengalaman kurang dari 1 tahun; Minimal Diploma (D1 - D4); 20-27 tahun; Content Writing","Deskripsi pekerjaan Content Writer Vherkudara Eyewear We are looking for a creative Copywriter with a passion for lifestyle, fashion, and digital content to join our team. In this role, you will be responsible for crafting compelling brand messages that are engaging, relevant, and capable of building strong connections with our audience. If you enjoy playing with words, understand social media trends, and can transform ideas into powerful storytelling, this role is perfect for you. Beyond writing, you will also have the opportunity to create exciting content with your out-of-the-box ideas. You will collaborate closely with the Creative, Marketing, and Brand teams to develop campaigns that strengthen brand identity and increase audience engagement. Job Responsibilities Write creative and persuasive copy for various channels such as social media, websites, digital ads, and marketing campaigns. Develop engaging headlines, captions, taglines, and brand storytelling that resonate with the target audience. Create engaging content with innovative and out-of-the-box ideas. Collaborate with the Creative and Marketing teams to develop campaign and content concepts. Produce copy for various needs such as product launches, promotional campaigns, events, and brand activities. Ensure all written content aligns with the brand’s tone of voice and brand identity. Conduct research on trends, audience insights, and content references to enhance brand communication quality. Perform proofreading and editing to ensure content quality and consistency before publication. Requirements Minimum Bachelor’s degree in Communication, Marketing, Literature, Journalism, or related field. At least 1–2 years of experience as a Copywriter, Content Writer, or Content Creator. Strong creative writing and storytelling skills. Good understanding of social media and digital content trends. Ability to write engaging and persuasive copy aligned with brand personality. Detail-oriented with strong proofreading abilities. Able to work collaboratively with Creative and Marketing teams. Portfolio of writing or campaigns is highly preferred. Why Join Us? Be part of a growing lifestyle brand. Work in a creative, dynamic, and collaborative environment. Opportunity to be involved in brand campaigns, creative projects, and marketing activations. Employee product benefits. Career growth opportunities in the lifestyle industry.",Mon Apr 06 2026 17:20:14 GMT+0700 (Western Indonesia Time)
69d388dec481410daa970b5e,"Content Writer","PT GISTRAV ONTRIP ASIA","Kab. Sleman, DI Yogyakarta","Penuh Waktu","Marketing","Creative Writing; +5","Content Writer di PT GISTRAV ONTRIP ASIA. Bertanggung jawab dalam posisi ini di Kab. Sleman, DI Yogyakarta. Skill yang diutamakan: Creative Writing, +5.",Mon Apr 06 2026 17:20:14 GMT+0700 (Western Indonesia Time)
69d388dec481410daa970b5f,"Technical Writer","NASTHA GROUP","Depok, Jawa Barat","Penuh Waktu","Engineering","Technical Support; Ticketing System; +1","Technical Writer di NASTHA GROUP. Bertanggung jawab dalam posisi ini di Depok, Jawa Barat. Skill yang diutamakan: Technical Support, Ticketing System, +1.",Mon Apr 06 2026 17:20:14 GMT+0700 (Western Indonesia Time)
69d388dec481410daa970b60,"Content Writer","PT Yong Kurniawan Akselera","Jakarta Selatan, DKI Jakarta","Penuh Waktu","Marketing","Content Management; +5","Content Writer di PT Yong Kurniawan Akselera. Bertanggung jawab dalam posisi ini di Jakarta Selatan, DKI Jakarta. Skill yang diutamakan: Content Management, +5.",Mon Apr 06 2026 17:20:14 GMT+0700 (Western Indonesia Time)
69d388dec481410daa970b61,"Content Writer","PT Arte Kreasi Indonesia","Bandung, Jawa Barat","Penuh Waktu","Marketing","Copywriting; Writing; +2","Content Writer di PT Arte Kreasi Indonesia. Bertanggung jawab dalam posisi ini di Bandung, Jawa Barat. Skill yang diutamakan: Copywriting, Writing, +2.",Mon Apr 06 2026 17:20:14 GMT+0700 (Western Indonesia Time)
69d388dec481410daa970b62,"Content Writer","PENTA ARENA NUSANTARA","Bandung, Jawa Barat","Penuh Waktu","Marketing","+5","Content Writer di PENTA ARENA NUSANTARA. Bertanggung jawab dalam posisi ini di Bandung, Jawa Barat. Skill yang diutamakan: +5.",Mon Apr 06 2026 17:20:14 GMT+0700 (Western Indonesia Time)
69d388dec481410daa970b63,"Content Writer","Warisan Nikmat Istimewa - Gerymi B***","Jakarta Selatan, DKI Jakarta","Penuh Waktu","Marketing","+3","Content Writer di Warisan Nikmat Istimewa - Gerymi B***. Bertanggung jawab dalam posisi ini di Jakarta Selatan, DKI Jakarta. Skill yang diutamakan: +3.",Mon Apr 06 2026 17:20:14 GMT+0700 (Western Indonesia Time)
69d388dec481410daa970b64,"Content Writer Tiktok","Xander Creative Agency","Jakarta Barat, DKI Jakarta","Penuh Waktu","Marketing","Content Planning; +6","Content Writer Tiktok di Xander Creative Agency. Bertanggung jawab dalam posisi ini di Jakarta Barat, DKI Jakarta. Skill yang diutamakan: Content Planning, +6.",Mon Apr 06 2026 17:20:14 GMT+0700 (Western Indonesia Time)
69d388dec481410daa970b65,"Digital Content Writer","PT Serenade Penata Indonesia (Penata Renov)","Semarang, Jawa Tengah","Penuh Waktu","Marketing","Attention to Detail; +7","Digital Content Writer di PT Serenade Penata Indonesia (Penata Renov). Bertanggung jawab dalam posisi ini di Semarang, Jawa Tengah. Skill yang diutamakan: Attention to Detail, +7.",Mon Apr 06 2026 17:20:14 GMT+0700 (Western Indonesia Time)
69d388dec481410daa970b66,"Conceptor & Copy writer","Visterra Doors & Windows","Semarang, Jawa Tengah","Penuh Waktu","Engineering","Communicative; +8","Conceptor & Copy writer di Visterra Doors & Windows. Bertanggung jawab dalam posisi ini di Semarang, Jawa Tengah. Skill yang diutamakan: Communicative, +8.",Mon Apr 06 2026 17:20:14 GMT+0700 (Western Indonesia Time)
69d388dec481410daa970b67,"Technical Writer Project","Peepl","Jakarta Selatan, DKI Jakarta","Penuh Waktu","Engineering","Swagger; +6","Technical Writer Project di Peepl. Bertanggung jawab dalam posisi ini di Jakarta Selatan, DKI Jakarta. Skill yang diutamakan: Swagger, +6.",Mon Apr 06 2026 17:20:14 GMT+0700 (Western Indonesia Time)
69d388dec481410daa970b68,"Barista Kopi Keliling","Sakgenggem ID","Jakarta Timur, DKI Jakarta","Penuh Waktu","Hospitality","Driving; +4; Kerja di kantor; 1 - 3 tahun pengalaman; Minimal SMA/SMK; 25-40 tahun; Customer Service; Communication Skills","Deskripsi pekerjaan Barista Kopi Keliling Sakgenggem ID Kami mencari 2 Barista Kopi Keliling yang memiliki karakter sbb: 1. Jujur dan bertanggung jawab; 2. Sanggup bekerja di outdoor; 3. Mau belajar dan bisa bekerja sama dalam tim; 4. Tangguh dan bisa bisa diandalkan; 5. Memiliki semangat juang tinggi.",Mon Apr 06 2026 17:20:14 GMT+0700 (Western Indonesia Time)
69d388dec481410daa970b69,"Junior Barista","Kopi Tetangga Sebelah","Jakarta Barat, DKI Jakarta","Penuh Waktu","Hospitality","Barista; Customer Relations; +1; Kerja di kantor; Pengalaman kurang dari 1 tahun; Minimal SMA/SMK; Customer Experience; Penuh Waktu","Deskripsi pekerjaan Junior Barista Kopi Tetangga Sebelah
Menyapa pelanggan saat mereka masuk
Memberikan pelayanan seperti menyediakan kopi kepada pelanggan dan menjawab pertanyaan mengenai bahan kopi tersebut
Terima pesanan sambil memperhatikan detail (misalnya preferensi campuran kopi, susu, dan gula)
Siapkan minuman berikut resepnya
Sajikan minuman dan makanan siap saji, seperti kue kering, dan muffin
Menerima proses pembayaran melalui cash, kredit, atau online payment
Menjaga kebersihan area bar
Pertahankan stok gelas dan piring
Periksa apakah peralatan pembuatan kopi beroperasi dengan benar dan laporkan kebutuhan perawatan apa pun
Mematuhi peraturan kesehatan dan keselamatan
Koordinasikan feedback konsumen dengan manajer dan melakukan eksperimen dengan menambah item menu baru",Mon Apr 06 2026 17:20:14 GMT+0700 (Western Indonesia Time)
69d388dec481410daa970b6a,"Junior Barista / Senior Barista","Gaji Tidak Ditampilkan","Indonesia","Penuh Waktu","Hospitality","Kerja di kantor; 1 - 3 tahun pengalaman; Minimal SMA/SMK; 20-30 tahun; Teamwork; Cashier; Customer Service; Penuh Waktu","Deskripsi pekerjaan Junior Barista / Senior Barista MANA Level Up -Memiliki pengalaman 1 taun menggunakan mesin espresso semi automatic. -Mempunyai pengertian tentang basic barista calibration & latte art -Memiliki pengalaman customer service / kasir -Jujur, detail-oriented, fast paced - domisili maximal 10km, penempatan di PIK Jakarta Utara (GOLD COAST OFFICE / ASG TOWER) *5.5 Hari Kerja, 1 Hari Weekend OFF* - 5x Full Shift (08:00 - 17:00) - 1x 1/2 Shift (08:00 - 14:00)",Mon Apr 06 2026 17:20:14 GMT+0700 (Western Indonesia Time)
69d388dec481410daa970b6b,"Barista","Second Floor Coffee","Denpasar, Bali","Penuh Waktu","Hospitality","Latte Art; +2; Kerja di kantor; 1 - 3 tahun pengalaman; Minimal SMA/SMK; 18-30 tahun; Perempuan saja; Teamwork","Deskripsi pekerjaan Barista Second Floor Coffee Second Floor Coffee Kesiman (Denpasar, Bali), sebuah specialty coffee shop yang mengedepankan biji kopi pilihan dari Indonesia membuka kesempatan bagi individu bertalenta untuk bergabung bersama kami sebagai Barista Syarat: Memiliki pengalaman minimum 1 tahun sebagai barista di industri specialty coffee
Mampu bekerja sama dalam tim operasional
Diutamakan wanita dan berdomisili di Denpasar, Bali",Mon Apr 06 2026 17:20:14 GMT+0700 (Western Indonesia Time)
69d388dec481410daa970b6c,"Barista","Tongkee Kopitiam","Kab. Badung, Bali","Penuh Waktu","Hospitality","Communication; +4; Kerja di kantor; 1 - 3 tahun pengalaman; Minimal SMA/SMK; 20-35 tahun; Latte Art; Tea Art","Deskripsi pekerjaan Barista Tongkee Kopitiam Tongkee Kopitiam adalah kafe pertama di Bali yang menawarkan pengalaman kopi khas Penang. Dengan fokus pada tradisi kopi khas Malaysia, kami menyediakan lingkungan yang santai dan nyaman bagi para pelanggan untuk bersantai dan menikmati cemilan khas Asia Tenggara. Kami berada di Kuta, Kabupaten Badung, Bali, tempat yang terkenal dengan keindahan pantainya dan budayanya. Kami sedang mencari orang yang bersemangat dan memiliki minat dalam dunia kopi untuk bergabung dalam tim kami. Bergabunglah dengan Tongkee Kopitiam, di mana Anda akan belajar lebih banyak tentang seni kopi dan berkontribusi dalam memperluas citra Tongkee sebagai tempat favorit bagi para pecinta kopi. akan bertanggung jawab untukemilan sesuai pesanan pelanggan. Anda akan bekerja sama dengan tim untuk memastikan layanan pelanggan yang prima, serta menjaga kebersihan dan keselamatan lingkungan kerja. Tugas-tugas utama Anda termasuk membuat kopi dengan berbagai metode, menciptakan desain latte art, serta memastikan stok bahan-bahan dan peralatan tetap cukup. Dengan keahlian Anda dalam seni kopi dan komunikasi yang baik, Anda akan menjadi bagian dari tim yang membantu melayani pelanggan dengan penuh perhatian. Untuk melamar posisi Barista di Tongkee Kopitiam, Anda harus memiliki pendidikan minimal SMA/ tahun di bidang kafe atau minuman ringan. Keahlian yang dibutuhkan termasuk kemampuan bekerja dalam tim, menguasai seni kopi, kemampuan menciptakan latte art, komunikasi yang efektif, serta pemahaman tentang operasional kafe. Tongkee Kopitiam memberikan suasana kerja yang positif dan peluang belajar yang luas bagi para karyawan. Bergabunglah dengan tim kami dan hadirkan inovasi Anda dalam dunia kopi.",Mon Apr 06 2026 17:20:14 GMT+0700 (Western Indonesia Time)
69d388dec481410daa970b6d,"Barista","Milled Artisan Bakery","Jakarta Utara, DKI Jakarta","Penuh Waktu","Hospitality","Latte Art; +2; Kerja di kantor
1 - 3 tahun pengalaman
Minimal SMA/SMK; Kerja di kantor; 1 - 3 tahun pengalaman; Minimal SMA/SMK; Coffee Shop; Teamwork","Deskripsi pekerjaan Barista Milled Artisan Bakery Sebagai Barista di Milled Artisan Bakery, Anda bertanggung jawab untuk kopi yang luar biasa bagi para tamu kami utama Anda termasuk mengoperasikan mesin espresso, membuat minuman kopi dengan latte art yang indah, serta memastikan kebersihan dan keamanan area kerja. Anda juga harus dapat bekerja sama dengan tim untuk memastikan lay mencari kandidat yang memiliki tingkat pendidikan minimal SMA/SMK. Anda harus memiliki pengalaman kerja antara bidang kafe atau minuman kopi. Keterampilan yang diperlukan adalah kemampuan bekerja dalam tim, kemampuan membuat latte art yang unik, serta pemahaman tentang operasional coffee shop secara umum. Kami percaya bahwa setiap orang memiliki potensi untuk berkembang, sehingga kami menerima aplikasi dari para pencari kerja yang memenuhi syarat dan siap untuk belajar.",Mon Apr 06 2026 17:20:14 GMT+0700 (Western Indonesia Time)
69d388dec481410daa970b6e,"Junior Barista - Jakarta","Ombé Kofie","Jakarta Selatan, DKI Jakarta","Penuh Waktu","Hospitality","Teamwork; +8; Kerja di kantor; 1 - 3 tahun pengalaman; Minimal SMA/SMK; 19-30 tahun; Strong Communication Skills; Pengetahuan Dasar Tentang Kopi","Deskripsi pekerjaan Junior Barista - Jakarta Ombé Kofie Job Requirements: - Pendidikan minimal SMA/SMK. - Diutamakan domisili Jakarta (Jaksel, Jakpus). - Berpenampilan rapih, bersih, menarik. (dilarang tindik, rambut/kuku berwarna). - Bersedia ditempatkan pada beberapa store seluruh area DKI Jakarta.. - Memiliki pengalaman minimal 6 bulan sebagai barista coffee, dengan bukti Surat Verklaring/Pengalaman Kerja sebelumnya dan atau sertifikat pelatihan barista. - Memiliki kepribadian baik dan mampu menciptakan suasana ceria dan positif vibes. Job Description: - Dapat melakukan pencatatan pesanan dan menjelaskan produk/menu dengan jelas ke pelanggan, serta merekomendasikan produk sesuai kebutuhan pelanggan. - Dapat membuat minuman sesuai dengan resep, metode dan prosedur, menggunakan berbagai peralatan Bar. - Mampu menciptakan customer relation dan engagement yang baik. - Melakukan set up dan restock display product. - Mengurus catatan stock harian dan stock opname bulanan. - Menjaga standar keamanan dan kebersihan tempat kerja serta menjaga standar kebersihan pribadi. - Menjaga kebersihan diri (grooming) dan lingkungan sekitar area kerja yang meliputi: peralatan kerja, section area kerja, floor, taman, toilet, tempat penyimpanan barang. - Memeriksa kualitas makanan dan minuman yang akan disajikan untuk customers. - Mampu menghandle complain dengan baik, disertai problem solving yang baik. - Mampu bekerja dibawah tekanan, flow kerja cepat, tanggap, inisiatif, responsif. Benefit Karyawan: - Career path atau jenjang karir - Benefit grooming - Benefit Dental",Mon Apr 06 2026 17:20:14 GMT+0700 (Western Indonesia Time)
69d388dec481410daa970b6f,"Barista","Dorpie Coffee - Muhammad Y***","Kab. Bantul, DI Yogyakarta","Penuh Waktu","Hospitality","Tea Art; +2; Kerja di kantor; 1 - 3 tahun pengalaman; Minimal SMA/SMK; 22-35 tahun; Coffee Shop; Latte Art","Deskripsi pekerjaan Barista Dorpie Coffee Doriep Coffee, sebuah tempat kafe yang terletak di Jalan Imogiri Barat KM 7, Sewon, Bantul, Kami mencari individu yang memiliki jiwa kreatif dan passion dalam bidang kafe untuk bergabung dengan tim kami. Dengan dorongan untuk menciptakan lingkungan kerja yang positif dan penuh semangat, Dorpie Coffee memperkenalkan kesempatan ini kepada para profesional yang ingin berkembangang mencari seorang Barista untuk mengisi posisi ini. Anda akan bertanggung jawab atas pemrosesan dan servis kopi dengan kualitas terbaik. Tugas utama Anda meliputi pembuatan kopi sesuai permintaan pelanggan, mengatur stok bahan baku, serta menjaga kebersihan area kerja. Keahlian dalam seni teh, seni cappuccino, dan pengelolaan kafe akan menjadi nilai tambah bagi Anda. Kami percaya bahwa setiap individu memiliki potensi untuk berkembang, dan Dorpie Coffee memberikan dukungan yang dibutuhkan untuk mencapai tujuan bersama.",Mon Apr 06 2026 17:20:14 GMT+0700 (Western Indonesia Time)
69d388dec481410daa970b70,"Barista","PT Griya Fortuna Internasional","Tangerang Selatan, Banten","Penuh Waktu","Hospitality","Coffee Shop; +4; Kerja di kantor; 1 - 3 tahun pengalaman; Minimal SMA/SMK; 20-24 tahun; Latte Art; Tea Art","Deskripsi pekerjaan Barista PT Griya Fortuna Internasional Deskripsi Pekerjaan : Mengoperasikan Mesin Espresso
Mengoperasikan mesin kasir
Mengantar pesanan & clean up table
Menjaga kebersihan area Bar & Cafe
Membuat minuman sesuai pesanan
Melakukan pelayanan terhadap customer Kualifikasi : Minimal Pendidikan SMA/SMK/Sederajat dari semua jurusan
Tidak Sedang menjalankan Kuliah
Bersedia bekerja dengan Sistem Shift
Memiliki pengalaman minimal 1 tahun
Berpenampilan rapi, bertanggung jawab, teliti, jujur
Untuk penempatan di Bintaro - Tangerang Selatan",Mon Apr 06 2026 17:20:14 GMT+0700 (Western Indonesia Time)
69d388dec481410daa970b71,"Junior Barista","Coffee Bawa","Bandung, Jawa Barat","Penuh Waktu","Hospitality","Communication Skills; +2; Kerja di kantor; 1 - 3 tahun pengalaman; Minimal SMA/SMK; 18-24 tahun; Teamwork; Customer Service","Deskripsi pekerjaan Junior Barista Coffee Bawa Kualifikasi: Pria/Wanita
Usia maksimal 24 tahun
Memiliki Pengalaman 1 tahun di Industri F&B/nilai plus pengalaman sebagai barista
Mampu berkomunikasi dengan baik
People Person & Friendly
Hospitality & Service oriented
Bisa Bekerja dalam tim
Bisa Bangun Pagi
Bersedia bekerja dalam Shift, akhir pekan dan libur nasional Kenapa Kamu Harus Jadi Bagian dari Coffee Bawa? Di sini, kamu nggak cuma kerja. Kamu tumbuh—belajar menyajikan kopi terbaik sambil terus berkembang bareng tim. Bekerja di tim yang fun, friendly, saling respect, dan selalu terbuka untuk innovation & improvements. Di Coffee Bawa, team work bukan cuma slogan — ini cara kita bekerja setiap hari.",Mon Apr 06 2026 17:20:14 GMT+0700 (Western Indonesia Time)
69d388dec481410daa970b72,"Junior Barista","Koultoura Coffee","Jakarta Barat, DKI Jakarta","Penuh Waktu","Hospitality","Kalibrasi; +6; Kerja di kantor; 1 - 3 tahun pengalaman; Minimal SMA/SMK; 20-28 tahun; Latte Art; Communicative","Deskripsi pekerjaan Junior Barista Koultoura Coffee JOB DESC Memberikan pelayanan terbaik kepada pelanggan
Menyiapkan dan meracik minuman kopi
Melayani pesanan makanan dan minuman
Menerima pembayaran dan memberikan kembalian
Menjaga kebersihan dan kerapian area kerja
Melakukan stock opname dan inventory
Membantu kegiatan operasional outlet QUALIFICATION Pendidikan min SMA/SMK
Memiliki pengalaman sebagai Barista min 1 tahun
Memiliki pengetahuan dasar kopi & pengoperasian mesin
Memiliki keterampilan latte art
Detail & Quality oriented",Mon Apr 06 2026 17:20:14 GMT+0700 (Western Indonesia Time)
69d388dec481410daa970b73,"Barista Kopi","KOPISE' by8","Tangerang Selatan, Banten","Penuh Waktu","Hospitality","Responsible; +4; Kerja di kantor
1 - 3 tahun pengalaman
Minimal SMA/SMK; Kerja di kantor; 1 - 3 tahun pengalaman; Minimal SMA/SMK; Discipline; Teamwork","Deskripsi pekerjaan Barista Kopi KOPISE' by8 Persyaratan: Mampu membuat latte art dan manual brew Mampu bekerjasama dalam tim Berkomunikasi dengan baik Rapi, bersih dan cekatan Kreatif dan berintegritas Memiliki pengetahuan tentang kopi Disiplin dan bertanggung jawab Domisili Tangerang Selatan",Mon Apr 06 2026 17:20:14 GMT+0700 (Western Indonesia Time)
69d388dec481410daa970b74,"Barista & Kasir","20 Kopi Karawang - Fauziyah N***","Kab. Karawang, Jawa Barat","Penuh Waktu","Hospitality","Coffee Shop; +3; Kerja di kantor; 1 - 3 tahun pengalaman; Minimal SMA/SMK; 18-30 tahun; Communication Skills; Teamwork","Deskripsi pekerjaan Barista & Kasir 20 Kopi Karawang Kualifikasi: • Pendidikan minimal SMA/SMK atau sederajat • Berpengalaman mengoperasikan mesin kopi dan mesin kasir (POS) menjadi nilai tambah • Memiliki pengetahuan dasar tentang kopi dan peralatan kopi • Berpenampilan rapi dan menarik, serta memiliki kemampuan komunikasi yang baik • Bersedia bekerja dengan sistem shift • Mampu melakukan perhitungan dasar dan mengoperasikan Microsoft Excel • Memiliki sikap kerja yang jujur, disiplin, dan bertanggung jawab • Cepat belajar dan mampu bekerja secara mandiri maupun dalam tim Tanggung Jawab Pekerjaan: • Bertugas sebagai Barista sekaligus Kasir, melayani pelanggan dengan ramah dan profesional • Menyiapkan dan menyajikan minuman sesuai standar operasional perusahaan • Membuat laporan harian dan bulanan secara rutin, tepat waktu, dan akurat • Melakukan pembukaan dan penutupan outlet, serta menjaga kebersihan dan kerapian area kerja • Menjaga lingkungan outlet agar tetap nyaman bagi pelanggan • Mematuhi seluruh peraturan dan SOP yang berlaku di outlet • Menjaga sikap kerja yang jujur, amanah, bertanggung jawab, dan memiliki kemauan untuk belajar",Mon Apr 06 2026 17:20:14 GMT+0700 (Western Indonesia Time)
69d388dec481410daa970b75,"Junior Barista","Snug Coffee","Jakarta Barat, DKI Jakarta","Penuh Waktu","Hospitality","Fast Moving Consumer Goods; Coffee Shop; +2; Kerja di kantor; Pengalaman kurang dari 1 tahun; Minimal SMA/SMK; 18-29 tahun; Laki-laki saja","Deskripsi pekerjaan Junior Barista Snug Coffee - Menyiapkan dan menyajikan kopi. - Merawat dan membersihkan mesin espresso. - Menjaga kebersihan kedai kopi. - Menerima dan melayani pesanan pelanggan. - Menjelaskan dan menyarankan menu untuk konsumen. - Pengetahuan tentang kopi. Persyaratan/Kualifikasi lainnya : - Berdomisili di wilayah Jakarta Barat atau sekitarnya, dan bersedia di tempatkan di Jakarta Barat - Memiliki pengalaman bekerja dalam F&B bisa menjadi nilai plus",Mon Apr 06 2026 17:20:14 GMT+0700 (Western Indonesia Time)
69d388dec481410daa970b76,"Barista Keliling","PT. GENERASI CAHAYA KREATIF","Tangerang Selatan, Banten","Penuh Waktu","Hospitality","Teamwork; Social Media; +1; Kerja di kantor; Pengalaman kurang dari 1 tahun; Minimal SMP; 18-35 tahun; Laki-laki saja","Deskripsi pekerjaan Barista Keliling PT. GENERASI CAHAYA KREATIF Kopi Hepi membuka kesempatan bagi Anda yang bersemangat dan menyukai kopi untuk bergabung sebagai Barista Keliling. Kami mencari individu yang antusias, ramah, dan memiliki passion di bidang F&B untuk menjadi bagian dari tim kami yang dinamis. Tanggung Jawab: -Melakukan penyajian minuman dengan tampilan menarik dan higienis. -Membersihkan peralatan dan area kerja setelah selesai bertugas. -Melakukan perawatan gerobak secara berkala. - Dapat mengendarai Sepeda Listrik (didahulukan jika memiliki SIM C) -Melayani pelanggan dengan ramah dan sopan. -Membantu dalam promosi produk Kopi Hepi -Bersedia bekerja di lapangan (keliling). Apa yang Kami Tawarkan: -Peluang untuk mengembangkan karir di bidang F&B. -Lingkungan kerja yang menyenangkan dan dinamis. -Tempat Tinggal. -Makanan Pokok. -Gaji yang kompetitif dan insentif tambahan. -Pelatihan produk dan pelayanan pelanggan. -Seragam kerja.",Mon Apr 06 2026 17:20:14 GMT+0700 (Western Indonesia Time)
69d388dec481410daa970b77,"Junior Barista","PT Graha Interfood Bosevi","Jakarta Barat, DKI Jakarta","Penuh Waktu","Hospitality","Customer Service; +2; Kerja di kantor
1 - 3 tahun pengalaman
Minimal SMA/SMK; Kerja di kantor; 1 - 3 tahun pengalaman; Minimal SMA/SMK; Drink Preparation; Bartender","Deskripsi pekerjaan Junior Barista PT Graha Interfood Bosevi KUALIFIKASI : Pria/wanita maksimal 30 tahun
Berpengalaman sebagai barista minimal 6 bulan
memiliki pengetahuan tentang kopi / mesin kopi
Sehat jasmani & rohani
Bersedia di tempatkan di Cengkareng, Bakarta Barat JOBDESK : Membuat dan menyajikan minuman dan makanan sesuai dengan SOP perusahaan. Membersihkan dan mensanitasi area kerja, peralatan, atau peralatan. Memesan, menerima dan menyimpan persediaan bahan baku. Menjelaskan dan merekomendasikan produk kepada pelanggan. BENEFIT : Gaji Pokok
Service Charge
BPJS",Mon Apr 06 2026 17:20:14 GMT+0700 (Western Indonesia Time)
69d388dec481410daa970b78,"Senior Barista","Satu Senja Cafe","Depok, Jawa Barat","Penuh Waktu","Hospitality","Coffee; +2; Kerja di kantor; 3 - 5 tahun pengalaman; Minimal SMA/SMK; 21-30 tahun; Barista; Leadership","Deskripsi pekerjaan Senior Barista Satu Senja Cafe Harap membaca dengan teliti sebelum mengajukan CV !!! Dibutuhkan Senior Barista dengan kriteria sebagai berikut: 1. Mengerti Kalibrasi 2. Mengerti Manual V60 dll 3. Mempunyai wawasan yang luas Mengenai jenis dan asal beans 4. Bisa basic Latte Art 5. Menguasai Mesin Kopi dan jenis2 espreso 6. Siap untuk berpenampilan Bersih, Rapih setiap waktu selama di outlet 7. Diutamakan yang selalu bisa Tepat Waktu dan Fokus selama bekerja 8. Mengerti Problem Solving diarea kerjanya. 9. Mampu bertanggung jawab dengan tindakannya Diutamakan Domisili terdekat dengan Outlet. Penjelasan Outlet Tutup Jam 2 Pagi ( Tolong di Perhatikan dan Jangan di lanjutkan kalau tidak cocok dengan jam kerja ) 2 Shift , 11am-8pm dan 5pm-2am ( Semua yang baru masuk Pasti masuk di Shift 2 ) Shift 9 Jam 6 Hari Kerja 1 Hari Libur Tanggal Merah dan Weekend Tidak Off Isi Form di bit.ly/satusenja2024",Mon Apr 06 2026 17:20:14 GMT+0700 (Western Indonesia Time)
69d388dec481410daa970b79,"Senior Barista","Perra Osteria","Jakarta Selatan, DKI Jakarta","Penuh Waktu","Hospitality","Beverage Shop Supervisor; +2; Kerja di kantor; 1 - 3 tahun pengalaman; Minimal SMA/SMK; Laki-laki saja; Tea Art; Latte Art","Deskripsi pekerjaan Senior Barista Perra Osteria LOWONGAN KERJA – SENIOR BARISTA Kami membuka kesempatan untuk posisi Senior Barista. Kualifikasi: Pengalaman min. 1–2 tahun sebagai barista
Menguasai espresso-based & manual brew
Memahami standar kualitas & kebersihan
Ramah, komunikatif, & teamwork
Disiplin & bertanggung jawab Tanggung Jawab: Menyiapkan minuman sesuai standar
Menjaga konsistensi rasa & presentasi
Mengelola area bar & peralatan Benefit: Gaji: Rp 2.500.000 – Rp 2.800.000
Kirim CV = O89S0996764I",Mon Apr 06 2026 17:20:14 GMT+0700 (Western Indonesia Time)
69d388dec481410daa970b7a,"Senior Barista","Kopi Calf","Jakarta Selatan, DKI Jakarta","Penuh Waktu","Hospitality","Public Speaking; +5; Kerja di kantor; 3 - 5 tahun pengalaman; Minimal SMA/SMK; 20-35 tahun; Customer Service; Teamwork","Deskripsi pekerjaan Senior Barista Kopi Calf Kualifikasi: Minimal pendidikan SMA / Sederajat
Pengalaman di posisi yang sama minimal 2-3 tahun
Memahami teknik pembuatan kopi dan penggunaan mesin kopi (La Marzocco, dll)
Memiliki kemampuan komunikasi dan pelayanan pelanggan yang baik
Memiliki sikap positif, mudah beradaptasi dan mampu bekerja dalam lingkungan yang cepat dan dinamis
Bersedia bekerja dengan jadwal fleksibel, termasuk akhir pekan dan hari libur
Berpenampilan rapi dan memiliki kendaraan pribadi.",Mon Apr 06 2026 17:20:14 GMT+0700 (Western Indonesia Time)
